"filename", "language", "Markdown", "JSON", "YAML", "Go", "XML", "Docker", "PowerShell", "Batch", "HLSL", "C", "Makefile", "C++", "Python", "Shell Script", "CMake", "Properties", "Rust", "Objective-C++", "Diff", "TypeScript", "JSON with Comments", "JavaScript", "Swift", "Groovy", "comment", "blank", "total"
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\cuda_context.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\h264_decoder_impl.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30, 187
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\h264_decoder_impl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 57
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\h264_encoder_impl.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 62, 461
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\h264_encoder_impl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 100
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\h265_decoder_impl.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 163
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\h265_decoder_impl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 48
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\h265_encoder_impl.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 59, 382
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\h265_encoder_impl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 95
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\nvidia_decoder_factory.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 125
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\nvidia_decoder_factory.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\nvidia_encoder_factory.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 89
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\nvidia_encoder_factory.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 43
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\objc_video_factory.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 15, 7, 39
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\objc_video_frame_buffer.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 15, 8, 49
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\peer_connection.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 90, 479
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\peer_connection.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 17, 24, 236
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\peer_connection_factory.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 148
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\peer_connection_factory.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 15, 41, 309
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\prohibit_libsrtp_initialization.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 23
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\prohibit_libsrtp_initialization.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 13, 3, 23
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\rtc_error.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 69
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\rtc_error.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 19, 18, 137
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\rtp_parameters.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 94, 415
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\rtp_parameters.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 15, 22, 199
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\rtp_receiver.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 82
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\rtp_receiver.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 13, 13, 64
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\rtp_sender.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 94
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\rtp_sender.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 13, 13, 66
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\rtp_transceiver.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 31, 155
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\rtp_transceiver.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 13, 11, 80
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\vaapi\h264_encoder_impl.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48, 316
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\vaapi\h264_encoder_impl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 84
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\vaapi\vaapi_display_drm.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 136
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\vaapi\vaapi_display_drm.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 36
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\vaapi\vaapi_display_win32.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 27, 193
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\vaapi\vaapi_display_win32.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 34
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\vaapi\vaapi_encoder_factory.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 77
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\vaapi\vaapi_encoder_factory.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 40
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\vaapi\vaapi_h264_encoder_wrapper.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 296, 1880
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\vaapi\vaapi_h264_encoder_wrapper.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 128
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\video_decoder_factory.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 26, 182
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\video_encoder_factory.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 37, 263
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\video_frame.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 87
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\video_frame.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 14, 12, 63
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\video_frame_buffer.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 85, 421
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\video_frame_buffer.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 25, 29, 216
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\video_track.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 56, 340
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\video_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 17, 24, 145
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\webrtc.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 30, 177
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\webrtc.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 13, 10, 68
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\yuv_helper.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 13, 24, 313
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 93
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\benchmark.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 64, 452
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\benchmark.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 35, 215
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\benchmark_nvidia.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 51
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\benchmark_nvidia.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\benchmark_openh264.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\benchmark_openh264.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\benchmark_vaapi.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\benchmark_vaapi.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\cpu\cpu_linux.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 209
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\cpu\cpu_linux.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 54
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\cpu\cpu_wrapper.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 56
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\fileutils.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 29, 210
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\fileutils.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 16, 153
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\test_main.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 21
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\video_source.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 32, 433
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\test\video_source.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 110
"c:\MyProjects\Astrix\client\vendor\rust-sdks\yuv-sys\CHANGELOG.md", "Markdown", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 58
"c:\MyProjects\Astrix\client\vendor\rust-sdks\yuv-sys\build.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 19, 45, 252
"c:\MyProjects\Astrix\client\vendor\rust-sdks\yuv-sys\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 13, 3, 21
"c:\MyProjects\Astrix\client\vendor\windows-capture\.cargo_vcs_info.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\MyProjects\Astrix\client\vendor\windows-capture\.github\FUNDING.yml", "YAML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\MyProjects\Astrix\client\vendor\windows-capture\.github\ISSUE_TEMPLATE\bug-report-🪲.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\MyProjects\Astrix\client\vendor\windows-capture\.github\ISSUE_TEMPLATE\feature-request-⭐.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\MyProjects\Astrix\client\vendor\windows-capture\.github\dependabot.yml", "YAML", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 12
"c:\MyProjects\Astrix\client\vendor\windows-capture\.github\workflows\python.yml", "YAML", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\MyProjects\Astrix\client\vendor\windows-capture\.github\workflows\rust.yml", "YAML", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\MyProjects\Astrix\client\vendor\windows-capture\README.md", "Markdown", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 164
"c:\MyProjects\Astrix\client\vendor\windows-capture\examples\basic.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 34, 28, 169
"c:\MyProjects\Astrix\client\vendor\windows-capture\examples\cli.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 61, 53, 387
"c:\MyProjects\Astrix\client\vendor\windows-capture\src\capture.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 381, 0, 0, 0, 0, 0, 0, 0, 123, 68, 572
"c:\MyProjects\Astrix\client\vendor\windows-capture\src\d3d11.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 16, 11, 97
"c:\MyProjects\Astrix\client\vendor\windows-capture\src\encoder.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 939, 0, 0, 0, 0, 0, 0, 0, 112, 160, 1211
"c:\MyProjects\Astrix\client\vendor\windows-capture\src\frame.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 153, 54, 553
"c:\MyProjects\Astrix\client\vendor\windows-capture\src\graphics_capture_api.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 419, 0, 0, 0, 0, 0, 0, 0, 119, 70, 608
"c:\MyProjects\Astrix\client\vendor\windows-capture\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 155, 3, 170
"c:\MyProjects\Astrix\client\vendor\windows-capture\src\monitor.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 347, 0, 0, 0, 0, 0, 0, 0, 76, 48, 471
"c:\MyProjects\Astrix\client\vendor\windows-capture\src\settings.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 75, 19, 210
"c:\MyProjects\Astrix\client\vendor\windows-capture\src\window.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 85, 53, 351
"c:\MyProjects\Astrix\d3dcap.md", "Markdown", 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 298
"c:\MyProjects\Astrix\docker-compose.yml", "YAML", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 54
"c:\MyProjects\Astrix\docs\media-webrtc.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"c:\MyProjects\Astrix\live-state.md", "Markdown", 450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 647
"c:\MyProjects\Astrix\livekit-state.md", "Markdown", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 198
"c:\MyProjects\Astrix\livekit.yaml", "YAML", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 44
"c:\MyProjects\Astrix\newLK.md", "Markdown", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 228
"c:\MyProjects\Astrix\newLK_C.md", "Markdown", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 145
"c:\MyProjects\Astrix\newUi.md", "Markdown", 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 308
"c:\MyProjects\Astrix\new_path.md", "Markdown", 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 572
"c:\MyProjects\Astrix\new_path_deco.md", "Markdown", 807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326, 1133
"c:\MyProjects\Astrix\project-state.md", "Markdown", 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 294
"c:\MyProjects\Astrix\server\Dockerfile", "Docker", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 33
"c:\MyProjects\Astrix\server\README.md", "Markdown", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18
